TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,DT,PRD_SE,C2,C1,C1_NM,C1_NM_ENG,C2_NM,C2_NM_ENG
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1033518,A,15315NJB000,15315HJG012003,익산시,Iksan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,886619,A,15315NJB000,15315HJG012004,정읍시,Jeongeup-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,268267,A,15315NJB000,15315HJG012005,남원시,Namwon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,449906,A,15315NJB000,15315HJG012006,김제시,Gimje-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,989540,A,15315NJB000,15315HJG012007,완주군,Wanju-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,11655,A,15315NJB000,15315HJG012009,무주군,Muju-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,75417,A,15315NJB000,15315HJG012011,임실군,Imsil-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,28164,A,15315NJB000,15315HJG012012,순창군,Sunchang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,427839,A,15315NJB000,15315HJG012013,고창군,Gochang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,320358,A,15315NJB000,15315HJG012014,부안군,Buan-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,17629922,A,15315NJB000,15315HJG013,전라남도,Jeollanam-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,892062,A,15315NJB000,15315HJG013001,목포시,Mokpo-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2446000,A,15315NJB000,15315HJG013002,여수시,Yeosu-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2569804,A,15315NJB000,15315HJG013003,순천시,Suncheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1075024,A,15315NJB000,15315HJG013004,나주시,Naju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2881717,A,15315NJB000,15315HJG013005,광양시,Gwangyang-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,691893,A,15315NJB000,15315HJG013006,담양군,Damyang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,186786,A,15315NJB000,15315HJG013007,곡성군,Gokseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,88852,A,15315NJB000,15315HJG013008,구례군,Gurye-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,191685,A,15315NJB000,15315HJG013009,고흥군,Goheung-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,298748,A,15315NJB000,15315HJG013010,보성군,Boseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,433168,A,15315NJB000,15315HJG013011,화순군,Hwasun-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,371822,A,15315NJB000,15315HJG013012,장흥군,Jangheung-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,128293,A,15315NJB000,15315HJG013013,강진군,Gangjin-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1983295,A,15315NJB000,15315HJG013014,해남군,Haenam-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1181142,A,15315NJB000,15315HJG013015,영암군,Yeongam-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,652631,A,15315NJB000,15315HJG013016,무안군,Muan-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,394641,A,15315NJB000,15315HJG013017,함평군,Hampyeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,215353,A,15315NJB000,15315HJG013018,영광군,Yeonggwang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,839796,A,15315NJB000,15315HJG013019,장성군,Jangseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,29124,A,15315NJB000,15315HJG013020,완도군,Wando-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,58016,A,15315NJB000,15315HJG013021,진도군,Jindo-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,20070,A,15315NJB000,15315HJG0130211,신안군,Shinan-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,19061824,A,15315NJB000,15315HJG014,경상북도,Gyeongsangbuk-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2195955,A,15315NJB000,15315HJG014001,포항시,Pohang-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2933461,A,15315NJB000,15315HJG014002,경주시,Gyeongju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1123929,A,15315NJB000,15315HJG014003,김천시,Gimcheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1042119,A,15315NJB000,15315HJG014004,안동시,An-dong,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3475142,A,15315NJB000,15315HJG014005,구미시,Gumi-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,694846,A,15315NJB000,15315HJG014006,영주시,Yeongju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,979977,A,15315NJB000,15315HJG014007,영천시,Yeongcheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,552345,A,15315NJB000,15315HJG014008,상주시,Sangju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,352058,A,15315NJB000,15315HJG014009,문경시,Mungyeong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1606167,A,15315NJB000,15315HJG014010,경산시,Gyeongsan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,104730,A,15315NJB000,15315HJG014011,군위군,Gunwi-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,208826,A,15315NJB000,15315HJG014012,의성군,Uiseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,193512,A,15315NJB000,15315HJG014013,청송군,Cheongsong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,38147,A,15315NJB000,15315HJG014014,영양군,Yeongyang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,159332,A,15315NJB000,15315HJG014015,영덕군,Yeongdeok-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,229993,A,15315NJB000,15315HJG014016,청도군,Cheongdo-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,486553,A,15315NJB000,15315HJG014017,고령군,Goryeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,158047,A,15315NJB000,15315HJG014018,성주군,Seongju-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1150085,A,15315NJB000,15315HJG014019,칠곡군,Chilgok-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,456162,A,15315NJB000,15315HJG014020,예천군,Yecheon-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,258315,A,15315NJB000,15315HJG014021,봉화군,Bonghwa-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,404419,A,15315NJB000,15315HJG014022,울진군,Uljin-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,257704,A,15315NJB000,15315HJG0140221,울릉군,Ulleung-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,19536033,A,15315NJB000,15315HJG015,경상남도,Gyeongsangnam-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,6121689,A,15315NJB000,15315HJG015001,창원시,Changwon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1551697,A,15315NJB000,15315HJG015003,진주시,Jinju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,957215,A,15315NJB000,15315HJG015005,통영시,Tongyeong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,748034,A,15315NJB000,15315HJG015006,사천시,Sacheon-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2548320,A,15315NJB000,15315HJG015007,김해시,Gimhae-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,1786266,A,15315NJB000,15315HJG015008,밀양시,Miryang-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,532254,A,15315NJB000,15315HJG015009,거제시,Geoje-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,2923052,A,15315NJB000,15315HJG015010,양산시,Yangsan-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,174040,A,15315NJB000,15315HJG015011,의령군,Uiryeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,187208,A,15315NJB000,15315HJG015012,함안군,Haman-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,356349,A,15315NJB000,15315HJG015013,창녕군,Changnyeong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,459387,A,15315NJB000,15315HJG015014,고성군,Goseong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,114151,A,15315NJB000,15315HJG015015,남해군,Namhae-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,242566,A,15315NJB000,15315HJG015016,하동군,Ha-dong,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,66139,A,15315NJB000,15315HJG015017,산청군,Sancheong-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,424623,A,15315NJB000,15315HJG015018,함양군,Hamyang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,343043,A,15315NJB000,15315HJG015019,거창군,Geochang-gun,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,718813,A,15315NJB000,15315HJG016,제주특별자치도,Jeju-do,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,492588,A,15315NJB000,15315HJG016001,제주시,Jeju-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,226225,A,15315NJB000,15315HJG016002,서귀포시,Seogwipo-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3151852,A,15315NJB000,15315HJG017,세종특별자치시,Sejong-si,계,Total
녹지,2016,TX_315_2009_H1037,면적,Area,16315T2009_004,㎡,460,㎡,소재지(시군구)별,녹지별,3151852,A,15315NJB000,15315HJG017001,세종특별자치시,Sejong-si,계,Total
